num,player,time,reb,ast,ste,blo,tov,ppg,win,lose,win_rate,
3663,Geert Hemmingk,3.400000,0.900000,0.300000,0.000000,0.000000,0.300000,1.800000,4.000000,4.000000,0.500000,
3664,Glenn Hagen,6.300000,1.000000,2.000000,0.800000,0.000000,0.300000,1.800000,4.000000,2.000000,0.666667,
3665,Voci Patterson,3.300000,0.500000,0.500000,0.400000,0.000000,0.300000,1.800000,4.000000,2.000000,0.666667,
3666,Yuta Tabuse,4.300000,1.000000,0.800000,0.000000,0.000000,0.300000,1.800000,4.000000,0.000000,1.000000,
3667,Jan Edwards,6.500000,0.500000,1.000000,0.300000,0.000000,0.300000,1.800000,0.000000,4.000000,0.000000,
3668,Les Hunt,4.800000,2.100000,0.500000,0.250000,0.050000,0.450000,1.800000,6.000000,8.000000,0.428571,
3669,Jamal Franklin,7.300000,1.000000,0.400000,0.200000,0.100000,0.600000,1.800000,12.000000,12.000000,0.500000,
3670,Mike Davis,3.500000,1.300000,0.000000,0.000000,0.500000,0.000000,1.800000,6.500000,13.000000,0.333333,
3671,Matt Guokas_,6.800000,1.850000,0.200000,0.050000,0.350000,0.650000,1.700000,6.500000,13.000000,0.333333,
3672,Alexander Radocevic,10.100000,2.400000,0.500000,0.100000,0.200000,1.300000,1.700000,1.000000,14.000000,0.066667,
3673,Chis Ganis,8.500000,0.700000,0.700000,0.200000,0.000000,0.400000,1.700000,19.000000,52.000000,0.267606,
3674,Michael Ruffin,14.400000,3.900000,0.600000,0.500000,0.500000,0.700000,1.700000,162.000000,252.000000,0.391304,
3675,Esteban Battista,8.200000,2.500000,0.200000,0.300000,0.200000,0.600000,1.700000,18.000000,52.000000,0.257143,
3676,Gary Alexander,5.000000,1.400000,0.200000,0.300000,0.000000,0.700000,1.700000,6.000000,5.000000,0.545455,
3677,Pickles Kennedy,7.400000,1.100000,1.300000,0.350000,0.000000,0.500000,1.700000,7.000000,5.500000,0.560000,
3678,Ron Moore,4.200000,0.600000,0.100000,0.400000,0.000000,0.300000,1.700000,8.000000,6.000000,0.571429,
3679,Ron Roman,2.300000,0.100000,0.100000,0.600000,0.000000,0.400000,1.700000,4.000000,3.000000,0.571429,
3680,Ken Austin,4.000000,0.400000,0.100000,0.100000,0.100000,0.400000,1.700000,5.500000,13.000000,0.297297,
3681,Phil Martin,6.700000,1.400000,0.900000,0.100000,0.050000,0.450000,1.700000,5.500000,13.000000,0.297297,
3682,Damir Markota,5.700000,1.000000,0.200000,0.100000,0.000000,0.500000,1.700000,7.000000,23.000000,0.233333,
3683,Blalo Sandf,5.100000,1.000000,0.200000,0.100000,0.100000,0.300000,1.700000,46.000000,56.000000,0.450980,
3684,Mayer Macuntz,5.000000,0.500000,0.200000,0.200000,0.100000,0.100000,1.700000,11.000000,2.000000,0.846154,
3685,Jack Cooley,5.400000,1.600000,0.100000,0.400000,0.200000,0.200000,1.700000,10.000000,6.000000,0.625000,
3686,Omar Cook,9.700000,0.600000,2.100000,0.700000,0.000000,0.700000,1.700000,14.000000,8.000000,0.636364,
3687,Chuck Williams,3.000000,0.200000,0.300000,0.000000,0.000000,0.800000,1.700000,12.500000,4.500000,0.735294,
3688,Earl Dodd,4.600000,0.450000,0.700000,0.150000,0.100000,0.800000,1.700000,12.500000,4.500000,0.735294,
3689,Cedric Jackson,6.200000,0.700000,1.200000,0.300000,0.200000,0.900000,1.700000,11.000000,1.000000,0.916667,
3690,Gerard Medkins,8.800000,0.500000,1.400000,0.500000,0.000000,0.600000,1.700000,20.000000,28.000000,0.416667,
3691,Tom Piotroski,4.300000,0.900000,0.300000,0.100000,0.200000,0.300000,1.700000,11.000000,14.500000,0.431373,
3692,Josh Akgnon,3.000000,0.300000,0.300000,0.000000,0.000000,0.000000,1.700000,2.000000,1.000000,0.666667,
3693,Mike Higgins,6.200000,0.500000,0.300000,0.100000,0.200000,0.300000,1.700000,9.000000,9.000000,0.500000,
3694,Myles Patrick,3.000000,0.700000,0.300000,0.000000,0.000000,0.300000,1.700000,12.000000,16.000000,0.428571,
3695,Mike Brittan,6.500000,1.400000,0.200000,0.100000,0.300000,0.600000,1.700000,15.000000,23.000000,0.394737,
3696,Andrew Ghez,4.900000,0.500000,0.400000,0.200000,0.100000,0.300000,1.700000,17.000000,9.000000,0.653846,
3697,Jamieson Brewer,8.700000,0.900000,1.000000,0.400000,0.000000,0.600000,1.600000,25.000000,29.000000,0.462963,
3698,Mark Shibli,4.400000,0.900000,0.500000,0.100000,0.000000,0.400000,1.600000,17.000000,22.500000,0.430380,
3699,John Cook,5.600000,1.200000,0.100000,0.100000,0.100000,0.200000,1.600000,9.000000,16.000000,0.360000,
3700,Mark Blanco,7.000000,1.900000,0.200000,0.100000,0.100000,0.300000,1.600000,6.000000,30.000000,0.166667,
3701,Hooks Dillon,6.150000,1.250000,0.200000,0.250000,0.050000,0.300000,1.600000,6.000000,17.500000,0.255319,
3702,Jeff Webster,5.300000,0.600000,0.300000,0.400000,0.000000,0.300000,1.600000,6.000000,5.000000,0.545455,
3703,James Tomas,8.100000,2.300000,0.200000,0.100000,0.200000,0.400000,1.600000,12.000000,21.000000,0.363636,
3704,Matt Wenstrom,3.400000,1.100000,0.000000,0.000000,0.200000,0.400000,1.600000,5.000000,6.000000,0.454545,
3705,Stephen Thompson,4.800000,1.000000,0.400000,0.300000,0.200000,0.300000,1.600000,6.000000,13.000000,0.315789,
3706,Wayne Stevens,6.100000,2.000000,0.500000,0.200000,0.450000,0.400000,1.600000,6.000000,10.000000,0.375000,
3707,Chuck Nevitt,5.300000,1.500000,0.100000,0.100000,0.700000,0.500000,1.600000,6.000000,10.000000,0.375000,
3708,Dan Klaus,5.150000,1.000000,0.500000,0.250000,0.350000,0.400000,1.600000,6.000000,10.000000,0.375000,
3709,Stan Kinblol,5.000000,0.500000,0.500000,0.400000,0.000000,0.300000,1.600000,6.000000,7.000000,0.461538,
3710,Dyante Davis,6.600000,1.700000,0.100000,0.100000,0.500000,0.200000,1.600000,23.000000,13.000000,0.638889,
3711,John Murphy,5.700000,0.950000,0.000000,0.150000,0.250000,0.800000,1.600000,12.500000,8.000000,0.609756,
3712,Jim Nolan,5.700000,0.950000,0.800000,0.150000,0.250000,0.800000,1.600000,12.500000,8.000000,0.609756,
3713,Andy Rautins,4.800000,0.200000,0.600000,0.200000,0.000000,1.400000,1.600000,2.000000,3.000000,0.400000,
3714,Ryan Reid,3.400000,0.400000,0.000000,0.000000,0.000000,0.200000,1.600000,5.000000,0.000000,1.000000,
3715,Mike Mcaruso,3.700000,0.800000,0.100000,0.200000,0.000000,0.350000,1.600000,6.500000,4.500000,0.590909,
3716,Doug Gistle,2.600000,0.200000,0.000000,0.150000,0.000000,0.350000,1.600000,6.500000,4.500000,0.590909,
3717,Taurin Green,4.400000,0.600000,0.600000,0.100000,0.000000,0.500000,1.600000,8.000000,9.000000,0.470588,
3718,Norm Swanson,9.700000,1.700000,0.500000,0.050000,0.100000,0.400000,1.600000,17.500000,12.500000,0.583333,
3719,Danjin,8.600000,2.100000,0.300000,0.050000,0.100000,0.400000,1.600000,17.500000,12.500000,0.583333,
3720,Tim James,6.100000,1.100000,0.300000,0.000000,0.200000,0.300000,1.600000,27.000000,16.000000,0.627907,
3721,Adam Hanington,5.800000,0.400000,0.600000,0.100000,0.100000,0.100000,1.600000,13.000000,6.000000,0.684211,
3722,Mike Gibson,6.100000,1.700000,0.200000,0.200000,0.200000,0.300000,1.600000,8.000000,8.500000,0.484848,
3723,Chris Babu,9.600000,1.200000,0.200000,0.400000,0.000000,0.200000,1.600000,3.000000,11.000000,0.214286,
3724,Fred Diout,10.300000,1.900000,0.600000,0.250000,0.000000,0.450000,1.600000,2.500000,8.000000,0.238095,
3725,Dmitrios Kalip,8.300000,0.700000,1.700000,0.100000,0.000000,0.700000,1.600000,2.000000,5.000000,0.285714,
3726,Chris Garner,9.600000,0.800000,1.400000,0.600000,0.100000,0.700000,1.600000,7.000000,39.000000,0.152174,
3727,Erich Andersen,3.100000,1.100000,0.200000,0.100000,0.100000,0.300000,1.600000,24.000000,3.000000,0.888889,
3728,Derek Grimm,3.800000,0.400000,0.000000,0.300000,0.100000,0.300000,1.600000,2.000000,7.000000,0.222222,
3729,James Augustin,5.800000,1.200000,0.100000,0.200000,0.100000,0.200000,1.600000,18.000000,9.000000,0.666667,
3730,Antoine Rigaudio,8.300000,0.700000,0.500000,0.300000,0.000000,0.500000,1.500000,8.000000,3.000000,0.727273,
3731,Don Ackerman,7.900000,0.500000,0.800000,0.250000,0.100000,0.450000,1.500000,25.500000,12.000000,0.680000,
3732,Jan Gittinger,5.400000,1.500000,0.300000,0.200000,0.200000,0.400000,1.500000,43.000000,21.000000,0.671875,
3733,Jason Lawson,4.700000,1.600000,0.300000,0.200000,0.200000,0.100000,1.500000,6.000000,11.000000,0.352941,
3734,John Edwards,6.700000,1.000000,0.100000,0.100000,0.300000,0.300000,1.500000,24.000000,41.000000,0.369231,
3735,Ha Seung-Jin,6.900000,1.500000,0.100000,0.100000,0.300000,0.600000,1.500000,8.000000,38.000000,0.173913,
3736,Dibb Smith,6.250000,1.300000,0.100000,0.050000,0.400000,0.300000,1.500000,5.000000,20.000000,0.200000,
3737,Ben Schadler,6.250000,1.300000,0.200000,0.050000,0.400000,0.300000,1.500000,5.000000,20.000000,0.200000,
3738,Mo Mahoney,5.600000,1.100000,0.300000,0.050000,0.400000,0.300000,1.500000,5.000000,20.000000,0.200000,
3739,Monti Davis,5.000000,2.000000,0.000000,0.000000,0.500000,0.000000,1.500000,5.000000,20.000000,0.200000,
3740,Patrick Christopher,7.000000,1.500000,0.000000,0.300000,0.000000,0.300000,1.500000,2.000000,2.000000,0.500000,
3741,Rob Lock,5.500000,1.600000,0.200000,0.200000,0.200000,0.700000,1.500000,1.000000,19.000000,0.050000,
3742,Claude English,3.900000,1.100000,0.300000,0.100000,0.100000,0.350000,1.500000,1.000000,12.000000,0.076923,
3743,Karl Gilpatric,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.500000,1.000000,12.000000,0.076923,
3744,Hal Kristlers,4.650000,1.850000,0.000000,0.350000,0.000000,0.150000,1.500000,1.000000,12.000000,0.076923,
3745,David Cook,6.300000,1.700000,0.200000,0.700000,0.000000,0.300000,1.500000,1.000000,5.000000,0.166667,
3746,Derek Roland,4.500000,0.500000,0.500000,0.000000,0.000000,0.000000,1.500000,2.000000,0.000000,1.000000,
3747,Solomon Alabi,7.000000,2.300000,0.200000,0.200000,0.400000,0.300000,1.500000,6.000000,20.000000,0.230769,
3748,Larry Johnson,9.500000,1.300000,1.800000,1.300000,0.500000,0.800000,1.500000,4.500000,10.500000,0.300000,
3749,Jeff Lembo,8.000000,1.000000,0.800000,0.500000,0.000000,0.300000,1.500000,3.000000,1.000000,0.750000,
3750,Jerel McNeal,6.000000,0.500000,0.300000,0.500000,0.200000,0.800000,1.500000,1.000000,5.000000,0.166667,
3751,Jerry Fowler,6.800000,1.700000,0.300000,0.400000,0.350000,0.400000,1.500000,2.000000,4.000000,0.333333,
3752,Curtis morning,5.200000,1.500000,0.200000,0.300000,0.500000,0.000000,1.500000,3.000000,3.000000,0.500000,
3753,Walch Winters,4.300000,0.800000,0.000000,0.300000,0.000000,0.500000,1.500000,3.000000,1.000000,0.750000,
3754,Terry Crosby,7.000000,0.300000,1.800000,0.000000,0.000000,1.300000,1.500000,1.500000,2.500000,0.375000,
3755,Robert Cechwil,5.000000,0.800000,0.300000,0.000000,0.000000,0.500000,1.500000,0.000000,4.000000,0.000000,
3756,Ed Gassid,4.000000,0.400000,0.800000,0.000000,0.000000,0.550000,1.500000,3.500000,4.500000,0.437500,
3757,Ed Sergi,3.000000,0.000000,0.300000,0.000000,0.000000,0.550000,1.500000,3.500000,4.500000,0.437500,
3758,Leo Rautins,6.500000,1.100000,1.000000,0.300000,0.100000,0.600000,1.500000,3.500000,4.500000,0.437500,
3759,Noel Felix,6.800000,1.100000,0.200000,0.200000,0.300000,0.700000,1.500000,7.000000,5.000000,0.583333,
3760,Shervin Lykken,10.500000,1.300000,1.000000,0.200000,0.200000,0.450000,1.500000,24.000000,15.000000,0.615385,
3761,Reggie Smith,5.800000,1.800000,0.100000,0.200000,0.100000,0.200000,1.500000,41.000000,25.000000,0.621212,
3762,Matt Stjena,6.000000,1.500000,1.000000,0.500000,0.500000,1.000000,1.500000,1.000000,1.000000,0.500000,
3763,Efthimi Rentzias,4.100000,0.700000,0.200000,0.200000,0.100000,0.100000,1.500000,23.000000,12.000000,0.657143,
3764,Ivano Nuber,10.700000,2.600000,0.400000,0.400000,0.200000,0.500000,1.500000,59.000000,75.000000,0.440299,
3765,Titu Hovde,6.000000,1.300000,0.100000,0.100000,0.400000,0.500000,1.500000,37.000000,26.000000,0.587302,
3766,Duff Zele,4.600000,0.400000,1.000000,0.150000,0.200000,0.500000,1.500000,49.000000,38.000000,0.563218,
3767,Bob Armstrong,5.800000,2.100000,0.200000,0.150000,0.200000,0.500000,1.500000,49.000000,38.000000,0.563218,
3768,Roger Chojensen,6.050000,1.300000,0.000000,0.150000,0.200000,0.500000,1.500000,49.000000,38.000000,0.563218,
3769,Mayer Hess,6.050000,1.300000,0.800000,0.150000,0.200000,0.500000,1.500000,49.000000,38.000000,0.563218,
3770,Bart Coved,6.300000,0.500000,1.000000,0.200000,0.000000,0.500000,1.500000,61.000000,50.000000,0.549550,
3771,Jana Dekker,8.300000,1.500000,0.500000,0.150000,0.100000,0.350000,1.500000,43.000000,29.000000,0.597222,
3772,Tom Coop,4.000000,1.100000,0.100000,0.100000,0.200000,0.200000,1.500000,25.000000,8.000000,0.757576,
3773,Malcolm Maggie,3.100000,1.100000,0.000000,0.000000,0.100000,0.100000,1.500000,13.000000,9.000000,0.590909,
3774,Elmer Gainer,7.300000,2.000000,0.500000,0.100000,0.450000,0.450000,1.500000,13.000000,21.500000,0.376812,
3775,Ron Kavinal,11.500000,2.900000,0.300000,0.200000,0.800000,0.800000,1.400000,13.000000,21.500000,0.376812,
3776,Ryan Kosmalski,6.700000,1.900000,0.700000,0.100000,0.100000,0.450000,1.400000,13.000000,21.500000,0.376812,
3777,Soumaila Samako,6.400000,1.600000,0.100000,0.000000,0.400000,0.100000,1.400000,13.000000,34.000000,0.276596,
3778,Perry young,8.000000,0.900000,0.800000,0.600000,0.100000,0.400000,1.400000,4.000000,5.000000,0.444444,
3779,Mayer Gibson,5.900000,0.400000,0.700000,0.350000,0.250000,0.300000,1.400000,11.000000,14.000000,0.440000,
3780,Jordan Mickey,4.900000,1.100000,0.200000,0.100000,0.400000,0.200000,1.400000,18.000000,23.000000,0.439024,
3781,Osero Hunt,5.400000,1.600000,0.000000,0.100000,0.300000,0.200000,1.400000,13.000000,10.000000,0.565217,
3782,Jim Braun,5.300000,1.100000,0.200000,0.100000,0.200000,0.200000,1.400000,10.000000,8.500000,0.540541,
3783,Andre Emmett,5.200000,0.600000,0.100000,0.100000,0.100000,0.200000,1.400000,7.000000,7.000000,0.500000,
3784,Diamond Stone,3.600000,0.900000,0.000000,0.000000,0.100000,0.300000,1.400000,6.000000,1.000000,0.857143,
3785,Greg Dean,6.900000,0.900000,0.900000,0.000000,0.000000,0.400000,1.400000,5.000000,2.000000,0.714286,
3786,Costa Pilovich,5.400000,1.900000,0.100000,0.000000,0.300000,0.100000,1.400000,4.000000,3.000000,0.571429,
3787,Ron Watts,3.300000,1.400000,0.100000,0.050000,0.150000,0.200000,1.400000,10.500000,7.000000,0.600000,
3788,Raymond Rivas,3.300000,0.900000,0.100000,0.100000,0.000000,0.300000,1.400000,17.000000,11.000000,0.607143,
3789,Aitderick Berhanon,5.800000,1.700000,0.200000,0.100000,0.400000,0.600000,1.400000,9.000000,17.000000,0.346154,
3790,Gary Leonard,4.800000,1.100000,0.100000,0.100000,0.300000,0.300000,1.400000,13.000000,18.000000,0.419355,
3791,Lee Johnson,7.500000,1.800000,0.100000,0.000000,0.400000,0.600000,1.400000,7.000000,11.000000,0.388889,
3792,Jo Thomas,5.200000,1.100000,0.400000,0.500000,0.200000,0.300000,1.400000,7.000000,11.000000,0.388889,
3793,Gary Sweet,4.700000,1.400000,0.100000,0.500000,0.200000,0.300000,1.400000,7.000000,11.000000,0.388889,
3794,Geri Smith,9.200000,1.400000,0.800000,1.000000,0.000000,0.000000,1.400000,1.000000,4.000000,0.200000,
3795,Travis Leslie,4.600000,0.900000,0.500000,0.200000,0.200000,0.200000,1.400000,5.000000,5.000000,0.500000,
3796,John Barber,3.800000,1.200000,0.000000,0.200000,0.100000,0.200000,1.400000,5.500000,6.000000,0.478261,
3797,Reid Denat,3.750000,1.150000,0.000000,0.200000,0.100000,0.200000,1.400000,5.500000,6.000000,0.478261,
3798,Roy Pugh,3.750000,1.150000,0.400000,0.200000,0.100000,0.200000,1.400000,5.500000,6.000000,0.478261,
3799,Jeff Nodegard,3.700000,1.100000,0.200000,0.200000,0.000000,0.200000,1.400000,6.000000,7.000000,0.461538,
3800,James Blackwell,6.200000,0.800000,0.800000,0.300000,0.000000,0.400000,1.400000,7.000000,6.000000,0.538462,
3801,Greg Butler,3.800000,1.000000,0.100000,0.000000,0.000000,0.400000,1.400000,32.000000,23.000000,0.581818,
3802,Olamad Oyedeji,6.400000,2.100000,0.100000,0.200000,0.200000,0.300000,1.400000,50.000000,42.000000,0.543478,
3803,Cedric Henderson_,2.000000,1.000000,0.000000,0.000000,0.000000,0.500000,1.400000,8.000000,0.000000,1.000000,
3804,Curco Lee,5.500000,0.600000,0.700000,0.200000,0.000000,0.400000,1.400000,12.000000,36.000000,0.250000,
3805,Malon Jackson,2.800000,0.400000,0.800000,0.100000,0.000000,0.600000,1.400000,8.000000,0.000000,1.000000,
3806,Ivan McFarlin,3.700000,1.000000,0.100000,0.000000,0.000000,0.100000,1.400000,0.000000,11.000000,0.000000,
3807,Herm Klose,4.650000,1.200000,0.600000,0.100000,0.050000,0.300000,1.400000,3.000000,15.000000,0.166667,
3808,Larry Ketena,5.600000,1.400000,0.100000,0.200000,0.100000,0.500000,1.400000,6.000000,19.000000,0.240000,
3809,Ben Davis,3.900000,1.300000,0.100000,0.200000,0.100000,0.200000,1.400000,20.000000,20.000000,0.500000,
3810,Jim Johnstone,8.300000,2.000000,0.500000,0.100000,0.300000,0.700000,1.300000,18.000000,13.500000,0.571429,
3811,Julius Nwosu,3.700000,1.000000,0.100000,0.000000,0.100000,0.400000,1.300000,16.000000,7.000000,0.695652,
3812,Craig Dykema,3.200000,0.400000,0.500000,0.100000,0.000000,0.200000,1.300000,10.000000,4.500000,0.689655,
3813,George Bon Salle,3.000000,0.700000,0.000000,0.200000,0.000000,0.750000,1.300000,10.000000,4.500000,0.689655,
3814,Cliff Williams,6.000000,1.000000,0.700000,0.200000,0.000000,0.750000,1.300000,10.000000,4.500000,0.689655,
3815,Gary Bergen,6.700000,1.300000,0.200000,0.200000,0.000000,0.750000,1.300000,10.000000,4.500000,0.689655,
3816,Scott Machado,3.700000,0.200000,1.000000,0.300000,0.000000,1.300000,1.300000,4.000000,2.000000,0.666667,
3817,Jim Burns,3.700000,0.700000,0.300000,0.300000,0.000000,0.000000,1.300000,2.000000,2.500000,0.444444,
3818,Hal Lear,4.700000,0.300000,0.300000,0.300000,0.000000,0.000000,1.300000,2.000000,2.500000,0.444444,
3819,Cedric Lewis,1.300000,0.700000,0.000000,0.300000,0.000000,0.000000,1.300000,0.000000,3.000000,0.000000,
3820,Blaise Johnson,3.300000,1.000000,0.300000,0.700000,0.300000,0.300000,1.300000,1.000000,2.000000,0.333333,
3821,Torgil Brian,3.300000,0.700000,0.000000,0.700000,0.300000,0.300000,1.300000,1.000000,2.000000,0.333333,
3822,Jeff Slade,6.700000,2.300000,0.000000,0.350000,0.150000,0.250000,1.300000,1.500000,3.000000,0.333333,
3823,Janno Karel,2.700000,0.200000,0.200000,0.000000,0.000000,0.200000,1.300000,2.000000,4.000000,0.333333,
3824,Charles Thomas,4.300000,0.600000,0.600000,0.100000,0.000000,0.500000,1.300000,16.000000,20.000000,0.444444,
3825,Tom Scheffler,6.900000,1.900000,0.300000,0.200000,0.300000,0.400000,1.300000,9.500000,10.000000,0.487179,
3826,Shalo Ford,4.300000,1.000000,0.000000,0.000000,0.300000,0.700000,1.300000,3.000000,0.000000,1.000000,
3827,Wayne Turner,13.700000,1.000000,1.700000,0.000000,0.000000,1.000000,1.300000,3.000000,0.000000,1.000000,
3828,Ronnie Mcgilfred,9.500000,1.500000,1.800000,0.000000,0.000000,0.500000,1.300000,2.000000,1.000000,0.666667,
3829,Darnell Brown,8.250000,0.750000,0.000000,0.000000,0.000000,0.500000,1.300000,2.000000,1.000000,0.666667,
3830,Dick Weil,8.250000,0.750000,0.300000,0.000000,0.000000,0.500000,1.300000,2.000000,1.000000,0.666667,
3831,Doug Perls.,7.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.300000,2.000000,1.000000,0.666667,
3832,Ricky Garces,2.700000,0.300000,0.300000,0.000000,0.000000,0.000000,1.300000,1.000000,2.000000,0.333333,
3833,Ray Rachris,6.600000,1.500000,0.600000,0.050000,0.000000,0.250000,1.300000,13.000000,11.000000,0.541667,
3834,Rick Weitzman,3.000000,0.400000,0.300000,0.050000,0.000000,0.250000,1.300000,13.000000,11.000000,0.541667,
3835,Lalfi Ogden,5.100000,1.000000,0.300000,0.050000,0.000000,0.250000,1.300000,13.000000,11.000000,0.541667,
3836,Tonik Sanguilla,5.500000,0.900000,0.400000,0.100000,0.000000,0.500000,1.300000,25.000000,20.000000,0.555556,
3837,Andres Greenedkis,6.200000,0.600000,0.100000,0.000000,0.000000,0.700000,1.300000,3.000000,10.000000,0.230769,
3838,Fred Vincent,5.200000,0.100000,0.100000,0.200000,0.000000,0.500000,1.300000,7.000000,6.000000,0.538462,
3839,Tom Callahan,9.300000,1.450000,0.300000,0.250000,0.100000,0.300000,1.300000,12.500000,20.000000,0.384615,
3840,Vorster Marshall,13.400000,2.800000,0.300000,0.300000,0.200000,0.300000,1.300000,12.500000,20.000000,0.384615,
3841,Richard Kofi,6.200000,1.500000,0.100000,0.100000,0.100000,0.100000,1.300000,18.000000,34.000000,0.346154,
3842,Howell Rader,7.000000,1.900000,1.100000,0.100000,0.250000,0.200000,1.300000,31.500000,35.500000,0.470149,
3843,Dewayne Jones,7.800000,2.300000,0.100000,0.100000,0.400000,0.300000,1.300000,45.000000,37.000000,0.548780,
3844,Keith Owens,4.000000,0.800000,0.200000,0.300000,0.200000,0.100000,1.300000,10.000000,10.000000,0.500000,
3845,Herb Kraublet,5.450000,0.900000,0.400000,0.300000,0.150000,0.250000,1.300000,15.500000,18.000000,0.462687,
3846,Julian Stone,6.900000,1.000000,1.100000,0.300000,0.100000,0.400000,1.300000,21.000000,26.000000,0.446809,
3847,Kounzo Martin,4.600000,0.400000,0.400000,0.100000,0.000000,0.300000,1.300000,0.000000,7.000000,0.000000,
3848,Waiman Britt,2.300000,0.600000,0.300000,0.100000,0.000000,0.100000,1.300000,8.500000,4.000000,0.680000,
3849,Steve Backnall,4.200000,0.400000,0.600000,0.100000,0.100000,0.600000,1.300000,17.000000,1.000000,0.944444,
3850,Jo Binion,4.600000,1.600000,0.100000,0.200000,0.200000,0.300000,1.300000,8.000000,3.000000,0.727273,
3851,Jerry Groot,3.000000,0.400000,0.400000,0.150000,0.150000,0.350000,1.300000,9.000000,4.000000,0.692308,
3852,John Mcnasi,9.600000,1.800000,0.700000,0.150000,0.150000,0.350000,1.300000,9.000000,4.000000,0.692308,
3853,Luther White,6.100000,0.700000,0.000000,0.100000,0.100000,0.400000,1.300000,10.000000,5.000000,0.666667,
3854,Nikita Wilson,3.600000,0.700000,0.200000,0.000000,0.000000,0.300000,1.300000,10.000000,5.000000,0.666667,
3855,Daniel rich,4.000000,1.200000,0.200000,0.100000,0.000000,0.200000,1.300000,12.000000,7.000000,0.631579,
3856,Alex Blackwell,4.000000,0.900000,0.300000,0.100000,0.100000,0.200000,1.300000,11.000000,16.000000,0.407407,
3857,John Olivier,5.800000,0.600000,0.100000,0.100000,0.000000,0.400000,1.300000,7.000000,10.500000,0.400000,
3858,Cliff Alexander,4.500000,0.800000,0.000000,0.100000,0.300000,0.100000,1.300000,3.000000,5.000000,0.375000,
3859,Makhtar N'diaye,6.800000,1.300000,0.300000,0.000000,0.300000,0.300000,1.300000,0.000000,4.000000,0.000000,
3860,Jimmy Karasse,5.300000,1.000000,0.000000,0.000000,0.500000,0.300000,1.300000,0.000000,4.000000,0.000000,
3861,Barry Nelson,3.600000,0.700000,0.300000,0.150000,0.250000,0.300000,1.300000,3.000000,3.000000,0.500000,
3862,Butch Grafs,2.800000,0.500000,0.300000,0.300000,0.000000,0.300000,1.300000,3.000000,3.000000,0.500000,
3863,Chuck Osborne,5.300000,2.300000,0.300000,0.150000,0.150000,0.200000,1.300000,3.000000,3.000000,0.500000,
3864,Taylor Griffin,4.000000,0.300000,0.100000,0.000000,0.300000,0.100000,1.300000,6.000000,2.000000,0.750000,
3865,Ron Shavlik,9.300000,2.900000,0.000000,0.050000,0.200000,0.200000,1.300000,7.000000,7.500000,0.482759,
3866,Mark Minor,5.000000,1.000000,0.500000,0.050000,0.200000,0.200000,1.300000,7.000000,7.500000,0.482759,
3867,Jeff Close,6.100000,1.400000,0.000000,0.100000,0.100000,0.300000,1.200000,8.000000,13.000000,0.380952,
3868,Jerry Baschwell,5.000000,1.300000,0.100000,0.300000,0.200000,0.350000,1.200000,7.500000,9.500000,0.441176,
3869,Ruben Gathers,5.600000,2.200000,0.400000,0.200000,0.200000,0.400000,1.200000,7.000000,6.000000,0.538462,
3870,Cameron Barstow,4.700000,1.000000,0.200000,0.100000,0.100000,0.200000,1.200000,16.000000,20.000000,0.444444,
3871,Demetrius Nichols,3.200000,0.400000,0.100000,0.000000,0.200000,0.200000,1.200000,6.000000,12.000000,0.333333,
3872,Titu Maddox,3.900000,0.800000,0.600000,0.300000,0.100000,0.300000,1.200000,5.000000,4.000000,0.555556,
3873,Julius Hodge,4.300000,0.700000,0.800000,0.300000,0.000000,0.500000,1.200000,9.000000,14.000000,0.391304,
3874,Stephen Zimmermann,5.800000,1.800000,0.200000,0.100000,0.300000,0.200000,1.200000,8.000000,11.000000,0.421053,
3875,Geoff Crompton,6.000000,1.700000,0.300000,0.100000,0.300000,0.500000,1.200000,4.000000,8.000000,0.333333,
3876,George McLeod,8.500000,2.100000,0.400000,0.150000,0.150000,0.550000,1.200000,4.000000,8.000000,0.333333,
3877,Keith Apoli,5.400000,0.200000,0.200000,0.200000,0.000000,0.600000,1.200000,0.000000,5.000000,0.000000,
3878,Denis Boyd,8.000000,0.400000,1.400000,0.000000,0.000000,1.200000,1.200000,2.000000,3.000000,0.400000,
3879,Demag Johnson,7.400000,1.400000,0.000000,0.200000,0.000000,0.600000,1.200000,4.000000,1.000000,0.800000,
3880,Greg Lee,7.000000,0.400000,2.200000,0.400000,0.000000,0.550000,1.200000,7.500000,7.500000,0.500000,
3881,Joseph Ferretti,5.000000,0.700000,0.700000,0.200000,0.000000,0.500000,1.200000,11.000000,14.000000,0.440000,
3882,Wayne Kreklau,4.000000,0.500000,0.400000,0.100000,0.000000,0.400000,1.200000,6.500000,8.500000,0.433333,
3883,Courtney Sims,4.800000,1.200000,0.200000,0.000000,0.000000,0.200000,1.200000,2.000000,3.000000,0.400000,
3884,Luke Zele,3.700000,0.600000,0.200000,0.000000,0.000000,0.000000,1.200000,6.000000,10.000000,0.375000,
3885,Brent Scott,3.400000,0.600000,0.200000,0.100000,0.100000,0.300000,1.200000,7.000000,9.000000,0.437500,
3886,Kirk Halrston,5.000000,1.000000,0.300000,0.000000,0.200000,0.400000,1.200000,21.000000,6.000000,0.777778,
